date,lat,lon,CO_mol_per_m2,qa_value
,14.158021,103.13286,0.035407137,0.7
,14.209364,103.258736,0.033902753,0.7
,14.259346,103.38204,0.03480277,0.7
,14.308027,103.50289,0.033683993,0.7
,14.355462,103.62139,0.036946792,0.7
,14.401703,103.73764,0.036060873,0.7
,14.771405,104.69712,0.037967358,0.7
,14.808008,104.79545,0.04072782,0.7
,14.843833,104.89234,0.041276682,0.7
,15.043899,105.44667,0.04878901,0.7
,15.074982,105.53499,0.032268226,0.7
,15.1054735,105.622246,0.042408768,0.7
,15.135395,105.70849,0.044888195,0.7
,15.164764,105.793755,0.041535325,0.7
,15.193599,105.87808,0.035347804,0.7
,15.221915,105.961494,0.04132745,0.7
,15.24973,106.04404,0.040731646,0.7
,15.455927,106.67635,0.038557705,0.7
,15.479857,106.7523,0.043759394,0.7
,15.503419,106.82764,0.045621086,0.7
,15.52662,106.90239,0.036476076,0.7
,15.549472,106.97658,0.03489837,0.7
,15.571984,107.05023,0.03735968,0.7
,15.700445,107.48188,0.0344888,0.7
,15.720832,107.552284,0.034896154,1.0
,15.760798,107.69194,0.03708535,0.7
,15.780394,107.76123,0.050553296,0.7
,15.799738,107.83017,0.04334426,0.7
,15.818838,107.89879,0.042733,0.7
,15.837702,107.967094,0.0422153,0.7
,15.856335,108.0351,0.04848176,1.0
,15.874742,108.10283,0.046834223,1.0
,15.910905,108.2375,0.046420828,1.0
,15.928672,108.304474,0.04588371,1.0
,15.946236,108.37122,0.048433524,1.0
,15.963601,108.43777,0.04361182,1.0
,15.980774,108.504105,0.03869962,1.0
,15.997759,108.57027,0.040434565,1.0
,16.031183,108.70209,0.04260325,1.0
,16.04763,108.76778,0.04409262,1.0
,16.063908,108.833336,0.04476066,1.0
,16.080019,108.89877,0.041962102,0.7
,16.095968,108.9641,0.040395275,1.0
,16.127394,109.0945,0.04297469,1.0
,16.142878,109.159584,0.041404534,1.0
,16.158215,109.22461,0.03738153,0.7
,16.188457,109.354546,0.041503258,0.7
,16.20337,109.41948,0.039965224,1.0
,16.218147,109.484406,0.031670555,1.0
,16.232792,109.54933,0.039278377,0.7
,16.247309,109.61427,0.0386731,1.0
,16.261698,109.679245,0.03937769,0.7
,16.275963,109.744255,0.03289846,1.0
,16.304132,109.87444,0.040956143,0.7
,16.31804,109.939644,0.03748515,0.7
,13.803478,102.154915,0.037693996,0.7
,13.866372,102.30282,0.033510067,0.7
,13.986553,102.5879,0.034604054,1.0
,14.044021,102.72542,0.036793794,0.7
,14.099852,102.859825,0.03811757,1.0
,14.154121,102.99126,0.035706595,0.7
,14.206902,103.11986,0.035879545,0.7
,14.258258,103.24576,0.03383613,0.7
,14.308254,103.36908,0.03544064,0.7
,14.356948,103.48995,0.033633053,0.7
,14.404396,103.60847,0.03633921,0.7
,14.450648,103.72474,0.033906873,0.7
,14.783027,104.58456,0.039564352,0.7
,14.820445,104.68438,0.03698877,0.7
,14.857057,104.78272,0.041027438,0.7
,14.89289,104.87964,0.042697217,0.7
,15.093002,105.434074,0.046274263,0.7
,15.124092,105.5224,0.036623593,0.7
,15.154592,105.60968,0.037195515,0.7
,15.18452,105.69594,0.0486317,0.7
,15.213896,105.78123,0.04142181,0.7
,15.242736,105.86556,0.037007943,0.7
,15.271059,105.949,0.038180515,0.7
,15.29888,106.031555,0.03996545,0.7
,15.480802,106.58742,0.041851416,0.7
,15.505118,106.66401,0.03885962,0.7
,15.529055,106.73997,0.040818695,0.7
,15.55262,106.81532,0.049147494,0.7
,15.575826,106.89009,0.038613465,0.7
,15.598682,106.964294,0.040240493,0.7
,15.621199,107.037964,0.032906067,0.7
,15.749682,107.4697,0.034655917,0.7
,15.770073,107.54012,0.034856256,0.7
,15.790192,107.61016,0.037075825,1.0
,15.810047,107.67982,0.04239794,0.7
,15.829645,107.749115,0.034311105,0.7
,15.848992,107.81808,0.03785267,0.7
,15.868096,107.8867,0.040803894,0.7
,15.886963,107.955025,0.038595036,0.7
,15.905599,108.02305,0.04600824,0.7
,15.924008,108.0908,0.04520125,1.0
,15.9422,108.15827,0.049453128,1.0
,15.960177,108.2255,0.044022262,1.0
,15.977946,108.29249,0.046800513,1.0
,15.995513,108.35925,0.047589507,1.0
,16.01288,108.42581,0.043308523,1.0
,16.030056,108.492165,0.03848271,1.0
,16.047045,108.55834,0.04129651,1.0
,16.063848,108.624344,0.039191145,1.0
,16.080473,108.69019,0.040627398,1.0
,16.096922,108.7559,0.04529222,1.0
,16.113203,108.82147,0.04284216,1.0
,16.129314,108.886925,0.04536142,0.7
,16.145266,108.95227,0.03952709,1.0
,16.176695,109.082695,0.03924654,1.0
,16.19218,109.1478,0.038998544,1.0
,16.20752,109.212845,0.0356844,1.0
,16.222713,109.27784,0.04013237,1.0
,16.237764,109.34281,0.03885848,0.7
,16.252678,109.40776,0.042514022,1.0
,16.282104,109.53764,0.04455061,1.0
,16.296621,109.6026,0.034243155,1.0
,16.311012,109.66759,0.03727185,1.0
,16.32528,109.73261,0.03802876,0.7
,16.339424,109.79769,0.04059642,1.0
,16.35345,109.86283,0.04032395,1.0
,16.367361,109.928055,0.038756624,0.7
,16.381155,109.99336,0.037415884,0.7
,13.852185,102.14165,0.035463165,0.7
,13.915099,102.28957,0.037902698,0.7
,14.035317,102.57469,0.03523141,0.7
,14.092803,102.71224,0.03751871,0.7
,14.148651,102.846664,0.036906045,0.7
,14.202937,102.97812,0.03595932,0.7
,14.255733,103.10674,0.037134144,0.7
,14.307105,103.232666,0.033554,0.7
,14.357116,103.35602,0.034791574,0.7
,14.405824,103.476906,0.031623725,0.7
,14.453285,103.59544,0.0349833,0.7
,14.499552,103.71173,0.035154566,0.7
,14.793756,104.47033,0.03015656,0.7
,14.832021,104.57172,0.039363135,0.7
,14.869449,104.671555,0.037310783,0.7
,14.90607,104.76991,0.03960391,0.7
,14.941913,104.86685,0.04640743,0.7
,14.977004,104.96242,0.03974939,0.7
,15.110369,105.331955,0.03765164,0.7
,15.142076,105.421394,0.047336176,0.7
,15.203679,105.59704,0.03580709,0.7
,15.233615,105.68332,0.046895873,0.7
,15.262998,105.768616,0.041983996,0.7
,15.291845,105.852974,0.039733224,0.7
,15.320174,105.936424,0.04155626,0.7
,15.3480015,106.019,0.040606882,0.7
,15.375341,106.10073,0.034931462,0.7
,15.505248,106.49772,0.036507066,0.7
,15.5299635,106.57498,0.039951038,0.7
,15.554286,106.65159,0.04198506,0.7
,15.578227,106.72756,0.04382606,0.7
,15.601798,106.80293,0.049599733,0.7
,15.625009,106.87772,0.03866857,0.7
,15.647869,106.95194,0.037870217,0.7
,15.670391,107.02563,0.028078787,0.7
,15.819294,107.5279,0.034693815,0.7
,15.8394165,107.59795,0.03647419,0.7
,15.859275,107.667625,0.038445853,0.7
,15.878877,107.73694,0.035464723,0.7
,15.898228,107.805916,0.039657887,0.7
,15.917335,107.874565,0.03967865,0.7
,15.936205,107.9429,0.029992517,0.7
,15.9548435,108.01094,0.04362337,0.7
,15.973257,108.0787,0.042765424,1.0
,16.009432,108.21344,0.044254683,1.0
,16.027205,108.28044,0.04553277,1.0
,16.062143,108.413795,0.0446755,1.0
,16.079323,108.48016,0.038399283,1.0
,16.096312,108.54636,0.040593326,1.0
,16.11312,108.61238,0.041600738,1.0
,16.129745,108.67824,0.044683736,0.7
,16.146198,108.74396,0.04380572,1.0
,16.16248,108.80955,0.04331388,1.0
,16.178595,108.875015,0.044190835,0.7
,16.194548,108.940384,0.040111225,1.0
,16.22598,109.07084,0.041019294,1.0
,16.241468,109.135956,0.036630444,0.7
,16.25681,109.20102,0.034978975,1.0
,16.272005,109.26604,0.041003462,1.0
,16.287058,109.33102,0.042248875,0.7
,16.301973,109.39598,0.041702613,0.7
,16.316753,109.46094,0.03355104,1.0
,16.331402,109.525894,0.039980024,1.0
,16.34592,109.590866,0.036977578,1.0
,16.360313,109.65587,0.03917989,1.0
,16.374582,109.72092,0.03891335,1.0
,16.388727,109.78601,0.037354544,1.0
,16.402756,109.851166,0.040417008,0.7
,16.416666,109.916405,0.035986293,0.7
,16.430464,109.98173,0.035751894,0.7
,13.900916,102.1284,0.03724852,0.7
,13.96385,102.27636,0.035169713,0.7
,14.0841055,102.56152,0.03524163,0.7
,14.141609,102.69909,0.037521217,0.7
,14.197474,102.833534,0.03422339,0.7
,14.355974,103.2196,0.03141726,0.7
,14.405999,103.342964,0.037162784,0.7
,14.454721,103.463875,0.034270257,0.7
,14.502196,103.582436,0.036176503,0.7
,14.548476,103.698746,0.03634886,0.7
,14.84276,104.45748,0.029792417,0.7
,14.881036,104.55888,0.04140529,0.7
,14.918473,104.658745,0.03692343,0.7
,14.955104,104.757126,0.039235912,0.7
,15.159453,105.319275,0.042541318,0.7
,15.191168,105.40873,0.05073417,0.7
,15.282729,105.67071,0.04938049,0.7
,15.312119,105.75603,0.04169658,0.7
,15.340973,105.8404,0.041879892,0.7
,15.369308,105.92387,0.040565245,0.7
,15.397142,106.006454,0.040961195,0.7
,15.424488,106.0882,0.043458782,0.7
,15.451364,106.169136,0.037932806,0.7
,15.47778,106.24928,0.03700416,0.7
,15.503755,106.32867,0.03757149,0.7
,15.529298,106.407326,0.04154352,0.7
,15.554423,106.48528,0.035695586,0.7
,15.5791445,106.56256,0.040991254,0.7
,15.603473,106.63918,0.044607796,0.7
,15.6274185,106.71517,0.040963884,0.7
,15.650994,106.79056,0.049291763,0.7
,15.67421,106.865364,0.042775825,0.7
,15.697075,106.939606,0.036338955,0.7
,15.719601,107.0133,0.032307837,0.7
,15.848135,107.44524,0.0386466,0.7
,15.868533,107.51569,0.03495183,0.7
,15.8886595,107.585754,0.03047445,0.7
,15.908522,107.65545,0.039493516,0.7
,15.928126,107.72478,0.040600028,0.7
,15.947481,107.79377,0.04076909,0.7
,15.966592,107.862434,0.035004806,0.7
,15.985465,107.930786,0.0416827,0.7
,16.004107,107.99884,0.035328858,0.7
,16.022524,108.06662,0.04903678,1.0
,16.058704,108.201385,0.04398306,1.0
,16.094051,108.335205,0.04589819,1.0
,16.111425,108.40179,0.04496898,1.0
,16.128605,108.46818,0.037379704,1.0
,16.145597,108.534386,0.042412087,1.0
,16.162407,108.60042,0.04283873,1.0
,16.195492,108.73203,0.043784343,1.0
,16.211775,108.79764,0.04273283,1.0
,16.227894,108.86312,0.041578934,0.7
,16.243849,108.928505,0.039992135,1.0
,16.275286,109.05899,0.042280003,1.0
,16.290775,109.12412,0.038793616,1.0
,16.306118,109.1892,0.034073986,1.0
,16.321314,109.254234,0.03940481,1.0
,16.33637,109.31924,0.040336184,0.7
,16.351288,109.38422,0.04197831,1.0
,16.36607,109.44918,0.031934872,1.0
,16.395239,109.57915,0.03720089,1.0
,16.409634,109.644165,0.04368256,1.0
,16.423903,109.70923,0.03889588,1.0
,16.438051,109.77434,0.035284225,0.7
,16.45208,109.839516,0.040420305,1.0
,16.465992,109.90476,0.041563135,0.7
,16.47979,109.97011,0.041621387,0.7
,13.94966,102.1152,0.031675186,0.7
,14.012613,102.26317,0.03694585,0.7
,14.073664,102.4075,0.035489123,0.7
,14.132905,102.54838,0.03682946,0.7
,14.190426,102.68597,0.037510768,0.7
,14.454893,103.32995,0.037729006,0.7
,14.503629,103.450874,0.03471868,0.7
,14.551117,103.56946,0.037531536,0.7
,14.597409,103.68578,0.035733823,0.7
,14.642554,103.799965,0.036718614,0.7
,14.852617,104.34163,0.03659779,0.7
,14.891772,104.44466,0.030637844,0.7
,14.9675045,104.64596,0.03782788,0.7
,15.004145,104.744354,0.03943008,0.7
,15.17619,105.216,0.032683045,0.7
,15.208545,105.30661,0.039841022,0.7
,15.240268,105.39609,0.04416796,0.7
,15.271379,105.48447,0.035601713,0.7
,15.301901,105.5718,0.038803022,0.7
,15.33185,105.65811,0.051109463,0.7
,15.361247,105.74345,0.041454382,0.7
,15.390107,105.82784,0.033277906,0.7
,15.418449,105.91132,0.04327134,0.7
,15.446289,105.993935,0.040497065,0.7
,15.473641,106.0757,0.042801764,0.7
,15.500523,106.15665,0.034523834,0.7
,15.526946,106.23681,0.03881577,0.7
,15.552925,106.316216,0.037303075,0.7
,15.578474,106.39489,0.041771278,0.7
,15.603605,106.47286,0.039704785,0.7
,15.628332,106.55015,0.040566683,0.7
,15.652665,106.62679,0.04172072,0.7
,15.676616,106.7028,0.040872317,0.7
,15.700196,106.778206,0.051064376,0.7
,15.723416,106.85302,0.04165746,0.7
,15.746286,106.92728,0.03780258,0.7
,15.768817,107.00099,0.0324126,0.7
,15.917778,107.503494,0.036818508,0.7
,15.957774,107.64328,0.03723988,0.7
,15.977383,107.71263,0.036011815,0.7
,15.99674,107.78163,0.039237067,0.7
,16.015854,107.85031,0.03760013,0.7
,16.03473,107.91868,0.03785005,0.7
,16.071796,108.05455,0.049878366,1.0
,16.089996,108.12207,0.051010564,1.0
,16.107983,108.18935,0.0452876,1.0
,16.125761,108.256386,0.047613893,1.0
,16.143335,108.3232,0.04895852,1.0
,16.160711,108.38979,0.04363426,1.0
,16.177895,108.4562,0.03806817,1.0
,16.194891,108.52242,0.041546132,1.0
,16.244791,108.72012,0.044909384,1.0
,16.261078,108.78574,0.046149705,1.0
,16.277197,108.85124,0.043281864,0.7
,16.293154,108.91663,0.04241517,1.0
,16.324596,109.04716,0.041279987,1.0
,16.340088,109.112305,0.03834357,1.0
,16.35543,109.1774,0.034540992,1.0
,16.37063,109.24245,0.040806077,1.0
,16.385687,109.307465,0.041841164,0.7
,16.400606,109.37246,0.042351335,1.0
,16.41539,109.43745,0.029607475,1.0
,16.430042,109.50244,0.042296372,1.0
,16.444563,109.567444,0.042073388,1.0
,16.45896,109.63248,0.040190116,1.0
,16.47323,109.697556,0.038534753,1.0
,16.48738,109.76268,0.040548034,1.0
,16.50141,109.82787,0.03728667,1.0
,16.515322,109.89314,0.039508853,0.7
,16.529121,109.958496,0.036708083,0.7
,13.998385,102.10197,0.035132032,0.7
,14.061358,102.24996,0.03814404,0.7
,14.122427,102.39432,0.031716645,0.7
,14.181686,102.53521,0.037617758,0.7
,14.503769,103.31691,0.037235595,0.7
,14.552519,103.43786,0.03323098,0.7
,14.60002,103.55646,0.037760716,0.7
,14.646326,103.672806,0.0362711,0.7
,14.6914835,103.78701,0.035976022,0.7
,14.73554,103.89915,0.034452643,0.7
,14.778541,104.009315,0.035555292,0.7
,14.901603,104.328766,0.035296135,0.7
,14.940768,104.43181,0.028240357,0.7
,15.0165205,104.63315,0.034877084,0.7
,15.053169,104.73157,0.038081024,0.7
,15.225259,105.20331,0.04031137,0.7
,15.257621,105.29394,0.040100373,0.7
,15.289351,105.38343,0.04483246,0.7
,15.320471,105.471825,0.037906896,0.7
,15.350999,105.55917,0.038632475,0.7
,15.380956,105.64551,0.047873233,0.7
,15.467575,105.89877,0.04087624,0.7
,15.495421,105.9814,0.04266246,0.7
,15.522779,106.06318,0.039778613,0.7
,15.549666,106.14414,0.040624216,0.7
,15.576096,106.22432,0.037282415,0.7
,15.60208,106.30374,0.038794927,0.7
,15.627635,106.38243,0.039647505,0.7
,15.652772,106.46042,0.039059155,0.7
,15.677504,106.537735,0.04098138,0.7
,15.701842,106.61439,0.04237957,0.7
,15.725798,106.690414,0.03934063,0.7
,15.772608,106.84067,0.05758195,0.7
,15.795484,106.91494,0.041610856,0.7
,15.818018,106.98867,0.035012726,0.7
,15.840222,107.06188,0.032768745,0.7
,15.946602,107.4208,0.025117366,0.7
,15.967008,107.49129,0.04100806,0.7
,15.987143,107.561386,0.037429042,0.7
,16.007011,107.6311,0.031989675,0.7
,16.026623,107.70047,0.038473222,0.7
,16.045984,107.76949,0.035842434,0.7
,16.065102,107.83819,0.027058113,0.7
,16.083982,107.90657,0.03763332,0.7
,16.10263,107.974655,0.041447576,0.7
,16.121054,108.042465,0.046411335,1.0
,16.157246,108.1773,0.04398549,1.0
,16.175026,108.24435,0.048156194,1.0
,16.192604,108.31118,0.050010063,1.0
,16.209984,108.37779,0.04318031,1.0
,16.227169,108.444214,0.037673842,1.0
,16.244167,108.51045,0.041722532,1.0
,16.277617,108.64243,0.04162259,1.0
,16.294075,108.7082,0.042511165,1.0
,16.310364,108.773834,0.043329123,1.0
,16.326487,108.83935,0.041898213,0.7
,16.342445,108.90476,0.039847568,1.0
,16.358246,108.97008,0.04126617,1.0
,16.373892,109.03532,0.04203659,1.0
,16.389385,109.10048,0.04000881,0.7
,16.40473,109.16559,0.03234499,0.7
,16.419931,109.23065,0.044158485,1.0
,16.43499,109.295685,0.041389093,0.7
,16.449911,109.360695,0.04524566,0.7
,16.464697,109.4257,0.03184476,1.0
,16.493874,109.55573,0.03557986,1.0
,16.50827,109.62078,0.04265948,1.0
,16.522543,109.685875,0.03780287,1.0
,16.536694,109.751015,0.04191572,1.0
,16.550724,109.81622,0.036798097,1.0
,16.564638,109.88151,0.040935006,0.7
,16.578438,109.94688,0.04236326,1.0
,14.04712,102.088646,0.03323239,0.7
,14.110113,102.23667,0.03973363,0.7
,14.552657,103.303795,0.036994368,0.7
,14.60142,103.42477,0.033211697,0.7
,14.648935,103.54339,0.035303347,0.7
,14.695253,103.65976,0.03704982,0.7
,14.740424,103.77398,0.036181338,0.7
,14.784493,103.88614,0.038228918,0.7
,14.827505,103.99632,0.036923505,0.7
,14.869501,104.10462,0.034661442,0.7
,14.910521,104.2111,0.035335287,0.7
,14.9506,104.31584,0.03440374,0.7
,14.989776,104.41891,0.029200487,0.7
,15.028081,104.52036,0.039103746,0.7
,15.065548,104.620285,0.036073167,0.7
,15.102206,104.71872,0.039814368,0.7
,15.173212,104.91137,0.04114095,0.7
,15.207613,105.005684,0.043485366,0.7
,15.241314,105.09873,0.037408188,0.7
,15.274338,105.19055,0.044156928,0.7
,15.306708,105.281204,0.036681797,0.7
,15.338446,105.37071,0.048173696,0.7
,15.369573,105.45913,0.03911831,0.7
,15.400108,105.54649,0.0426065,0.7
,15.430072,105.63284,0.037380047,0.7
,15.544563,105.9688,0.046024792,0.7
,15.571929,106.050606,0.036211044,0.7
,15.598822,106.131584,0.04530641,0.7
,15.625257,106.211784,0.037381876,0.7
,15.651247,106.29122,0.037863877,0.7
,15.676807,106.369934,0.04087753,0.7
,15.701949,106.44794,0.043970536,0.7
,15.726686,106.52526,0.04120029,0.7
,15.751029,106.60194,0.03716641,0.7
,15.77499,106.67798,0.038624723,0.7
,15.79858,106.75342,0.04896194,0.7
,15.82181,106.82827,0.054374337,0.7
,15.844689,106.90256,0.040704936,0.7
,15.8672285,106.9763,0.030304885,0.7
,15.889438,107.04953,0.03590968,0.7
,15.911325,107.12226,0.031640116,0.7
,15.975148,107.33762,0.03926685,0.7
,15.995837,107.40853,0.026523795,0.7
,16.016247,107.479034,0.037733372,0.7
,16.036385,107.54915,0.031575713,0.7
,16.056257,107.61889,0.037906975,0.7
,16.075872,107.68826,0.04208597,0.7
,16.095238,107.7573,0.036062676,0.7
,16.114359,107.82601,0.03312774,0.7
,16.133242,107.89442,0.039569665,0.7
,16.151894,107.96252,0.047224257,0.7
,16.170319,108.03034,0.04230785,0.7
,16.206516,108.16521,0.042728167,1.0
,16.2243,108.23228,0.048021752,1.0
,16.24188,108.29912,0.04662641,1.0
,16.259262,108.36575,0.04131987,1.0
,16.276451,108.43219,0.038247596,1.0
,16.293451,108.49844,0.04164367,1.0
,16.326904,108.630455,0.04223935,1.0
,16.343367,108.696236,0.042064365,1.0
,16.359657,108.76189,0.043945897,1.0
,16.375782,108.82742,0.042949956,0.7
,16.391743,108.892845,0.041783065,1.0
,16.423193,109.02343,0.04078225,1.0
,16.438688,109.088615,0.036411263,0.7
,16.454035,109.15374,0.032033313,0.7
,16.469238,109.21882,0.038976636,1.0
,16.484299,109.28387,0.04009056,0.7
,16.499222,109.3489,0.038205333,0.7
,16.514008,109.41392,0.029388756,1.0
,16.528662,109.47894,0.04141112,1.0
,16.543188,109.543976,0.04005088,1.0
,16.557585,109.60905,0.040704552,1.0
,16.57186,109.67416,0.03550304,0.7
,16.58601,109.73931,0.0383047,0.7
,16.600042,109.804535,0.036796734,0.7
,16.613958,109.869835,0.036781028,0.7
,16.62776,109.93523,0.035727564,1.0
,14.095787,102.07527,0.036201674,0.7
,14.1588,102.22332,0.0320003,0.7
,14.601483,103.29064,0.032008562,0.7
,14.650262,103.41164,0.031205086,0.7
,14.697791,103.53027,0.036419883,0.7
,14.7441225,103.64667,0.037665676,0.7
,14.789307,103.76091,0.037960272,0.7
,14.833388,103.87309,0.038439102,0.7
,14.91842,104.09162,0.03211482,0.7
,15.038729,104.40597,0.030038444,0.7
,15.077044,104.50745,0.039311606,0.7
,15.114521,104.60738,0.036310107,0.7
,15.151189,104.70584,0.040234398,0.7
,15.1870775,104.80287,0.040684506,0.7
,15.222214,104.89853,0.040294137,0.7
,15.256623,104.99287,0.043294054,0.7
,15.290333,105.08593,0.037172902,0.7
,15.323365,105.17777,0.041710168,0.7
,15.355743,105.26844,0.035741612,0.7
,15.387489,105.35797,0.045918353,0.7
,15.418624,105.4464,0.03501757,0.7
,15.449167,105.53379,0.041639607,0.7
,15.479138,105.620155,0.04044067,0.7
,15.5936575,105.95619,0.042418573,0.7
,15.621029,106.03801,0.03702476,0.7
,15.647927,106.11901,0.04777058,0.7
,15.674368,106.19923,0.036430433,0.7
,15.700365,106.27868,0.036463466,0.7
,15.725931,106.35741,0.040525794,0.7
,15.751079,106.43543,0.042403296,0.7
,15.775821,106.51277,0.038508415,0.7
,15.800169,106.58946,0.037261304,0.7
,15.824136,106.66552,0.03781371,0.7
,15.847731,106.740974,0.04504118,0.7
,15.870965,106.81584,0.04095112,0.7
,15.893849,106.89015,0.036048014,0.7
,15.916393,106.96391,0.03722646,0.7
,15.938607,107.03716,0.03158739,0.7
,15.960499,107.1099,0.036512002,0.7
,15.982079,107.18217,0.031865362,0.7
,16.003355,107.25396,0.035055634,0.7
,16.024334,107.32532,0.040848,0.7
,16.045029,107.39625,0.029210197,0.7
,16.065441,107.46677,0.034724385,0.7
,16.085583,107.536896,0.035707545,0.7
,16.10546,107.60665,0.039961427,0.7
,16.125078,107.67604,0.042490553,0.7
,16.144447,107.745094,0.041372146,0.7
,16.16357,107.81383,0.03560863,0.7
,16.182457,107.88224,0.0390808,0.7
,16.20111,107.95036,0.033577055,0.7
,16.219542,108.0182,0.038835928,0.7
,16.23775,108.08578,0.04958327,1.0
,16.255745,108.1531,0.04760849,1.0
,16.273531,108.220184,0.047090612,1.0
,16.291115,108.28704,0.045732677,1.0
,16.308498,108.35369,0.038849037,1.0
,16.325691,108.42015,0.036756735,1.0
,16.342693,108.48642,0.040268674,1.0
,16.359512,108.55252,0.041830953,1.0
,16.376152,108.61846,0.0423895,0.7
,16.392616,108.68426,0.04239643,1.0
,16.408909,108.74992,0.044270758,1.0
,16.425035,108.815475,0.042577114,0.7
,16.440998,108.88092,0.039174717,1.0
,16.472452,109.011536,0.042346798,1.0
,16.48795,109.07674,0.03840545,1.0
,16.5033,109.14188,0.0344897,0.7
,16.518503,109.20697,0.041351676,1.0
,16.533566,109.27203,0.03882534,0.7
,16.54849,109.33708,0.043772765,1.0
,16.563278,109.402115,0.030448982,1.0
,16.577934,109.467155,0.039737176,1.0
,16.59246,109.53221,0.039520577,1.0
,16.606861,109.5973,0.040686134,1.0
,16.621136,109.662415,0.03316383,0.7
,16.635288,109.72759,0.036383558,1.0
,16.649323,109.79283,0.04262432,1.0
,16.663239,109.858154,0.03791169,0.7
,16.67704,109.92356,0.040762004,0.7
,14.144555,102.06204,0.035783697,0.7
,14.207587,102.21011,0.032546,0.7
,14.328029,102.4955,0.03401496,0.7
,14.600303,103.15412,0.027768198,0.7
,14.6504,103.277596,0.03229457,0.7
,14.699192,103.398605,0.03403992,0.7
,14.746735,103.51727,0.035359323,0.7
,14.793078,103.63368,0.037123673,0.7
,15.087763,104.39311,0.03157856,0.7
,15.126088,104.49461,0.038251836,0.7
,15.163574,104.594574,0.03561057,0.7
,15.200252,104.69305,0.038205687,0.7
,15.236149,104.79009,0.04288957,0.7
,15.271295,104.885765,0.039152626,0.7
,15.305713,104.980125,0.0436541,0.7
,15.339431,105.073204,0.037811562,0.7
,15.372471,105.16507,0.040096346,0.7
,15.404857,105.25575,0.03659468,0.7
,15.436611,105.3453,0.0453009,0.7
,15.467752,105.433754,0.036505125,0.7
,15.498303,105.52116,0.043531258,0.7
,15.586593,105.77741,0.03774599,0.7
,15.670204,106.025475,0.039180577,0.7
,15.697108,106.10649,0.04776754,0.7
,15.723556,106.18673,0.037052084,0.7
,15.7495575,106.2662,0.04098266,0.7
,15.775129,106.34494,0.041281696,0.7
,15.8002825,106.42298,0.04307085,0.7
,15.82503,106.50034,0.03611602,0.7
,15.849383,106.57705,0.03608244,0.7
,15.873355,106.65313,0.038257614,0.7
,15.896955,106.7286,0.043822274,0.7
,15.920195,106.80348,0.034856178,0.7
,15.943083,106.87781,0.03773034,0.7
,15.9656315,106.951584,0.03625881,0.7
,15.98785,107.02485,0.029944861,0.7
,16.009747,107.0976,0.041833363,0.7
,16.03133,107.16988,0.035127327,0.7
,16.05261,107.2417,0.03625717,0.7
,16.073595,107.313065,0.0317583,0.7
,16.094292,107.38401,0.03889061,0.7
,16.114708,107.45455,0.03343162,0.7
,16.134853,107.5247,0.040569823,0.7
,16.154734,107.59446,0.04098369,1.0
,16.174356,107.66387,0.042946,1.0
,16.193727,107.73295,0.04188627,0.7
,16.212856,107.80169,0.038026746,0.7
,16.231745,107.870125,0.036163848,0.7
,16.250402,107.938255,0.04833761,0.7
,16.268835,108.00611,0.047033355,1.0
,16.287048,108.07371,0.048031576,1.0
,16.305046,108.141045,0.044237528,1.0
,16.322836,108.208145,0.04531044,1.0
,16.340422,108.27502,0.04756009,1.0
,16.35781,108.34168,0.041374587,1.0
,16.375002,108.40816,0.041213293,1.0
,16.392008,108.47444,0.03860351,1.0
,16.408829,108.54056,0.04157477,0.7
,16.441938,108.67233,0.04298192,1.0
,16.458233,108.738014,0.043369874,1.0
,16.474361,108.80358,0.042215303,0.7
,16.490328,108.86903,0.04117428,1.0
,16.521786,108.99969,0.042317525,1.0
,16.537285,109.0649,0.03862926,0.7
,16.552637,109.13006,0.035570357,1.0
,16.567842,109.19517,0.036113825,1.0
,16.582907,109.260254,0.039586186,0.7
,16.597834,109.32531,0.037938263,0.7
,16.612623,109.390366,0.029963491,1.0
,16.627281,109.45542,0.039775304,1.0
,16.64181,109.52049,0.036152925,1.0
,16.65621,109.585594,0.038460605,1.0
,16.670486,109.650734,0.032056432,0.7
,16.68464,109.71593,0.036751095,1.0
,16.698675,109.78118,0.0390553,1.0
,16.712593,109.84652,0.041373298,0.7
,16.726397,109.91194,0.041062232,0.7
,14.193282,102.048775,0.029712109,0.7
,14.376812,102.4823,0.03302611,0.7
,14.43442,102.62,0.03426305,0.7
,14.490385,102.75458,0.037545793,0.7
,14.544785,102.886185,0.033570353,0.7
,14.597689,103.01495,0.036503907,0.7
,14.649165,103.14103,0.032991223,0.7
,15.136758,104.38024,0.03219365,0.7
,15.175094,104.48176,0.03763014,0.7
,15.212589,104.58173,0.035038397,0.7
,15.249276,104.68023,0.037975617,0.7
,15.285182,104.7773,0.0422166,0.7
,15.320335,104.872986,0.038693562,0.7
,15.354763,104.96736,0.040965497,0.7
,15.388489,105.06046,0.038757056,0.7
,15.421537,105.15234,0.040505417,0.7
,15.453931,105.24305,0.03663018,0.7
,15.485692,105.33261,0.04281924,0.7
,15.516842,105.42108,0.036236063,0.7
,15.5473995,105.50851,0.039239254,0.7
,15.691956,105.93108,0.052280806,0.7
,15.719338,106.01293,0.04112793,0.7
,15.74625,106.09396,0.044149615,0.7
,15.772702,106.17422,0.03652399,0.7
,15.79871,106.25371,0.042264745,0.7
,15.824287,106.332466,0.042668816,0.7
,15.849445,106.41052,0.040847234,0.7
